,dates,open,high,low,close,adjusted close,volume,dividend amount,tickers
71,2019-05-23,60.96,61.7062,60.84,61.08,61.08,9080866.0,0.0,CTSH
72,2019-05-22,199.1,203.94,191.78,192.73,192.73,18685187.0,0.0,TSLA
73,2019-05-22,184.73,186.74,183.61,185.32,185.32,9213801.0,0.0,FB
74,2019-05-22,136.0,136.75,135.7116,136.35,136.35,1849821.0,0.0,IBM
75,2019-05-22,1151.25,1163.78,1151.0,1155.85,1155.85,941279.0,0.0,GOOGL
76,2019-05-22,126.62,128.24,126.52,127.67,127.67,15396485.0,0.0,MSFT
77,2019-05-22,60.61,62.19,60.61,61.5,61.5,9350162.0,0.0,CTSH
78,2019-05-22,184.66,185.71,182.55,182.78,182.78,29748556.0,0.0,AAPL
79,2019-05-22,199.52,200.17,198.5,199.96,198.7969,1760440.0,0.0,MCD
80,2019-05-21,185.22,188.0,184.7,186.6,186.6,28364848.0,0.0,AAPL
81,2019-05-21,136.12,137.06,135.79,136.45,136.45,2503504.0,0.0,IBM
82,2019-05-21,200.89,201.1462,199.07,199.84,198.6776,2264591.0,0.0,MCD
83,2019-05-21,60.18,61.15,60.0205,61.0,61.0,9828682.0,0.2,CTSH
84,2019-05-21,184.57,185.7,183.885,184.82,184.82,7502820.0,0.0,FB
85,2019-05-21,197.76,207.4,196.04,205.08,205.08,18003899.0,0.0,TSLA
86,2019-05-21,127.43,127.5273,126.58,126.9,126.9,15293260.0,0.0,MSFT
87,2019-05-21,1154.48,1158.0,1143.31,1154.44,1154.44,1028248.0,0.0,GOOGL
88,2019-05-20,181.88,184.23,181.37,182.72,182.72,10351981.0,0.0,FB
89,2019-05-20,202.8,206.0,195.25,205.36,205.36,20526195.0,0.0,TSLA
90,2019-05-20,183.52,184.349,180.2839,183.09,183.09,38612290.0,0.0,AAPL
91,2019-05-20,133.53,135.43,132.9308,135.12,135.12,3264649.0,0.0,IBM
92,2019-05-20,126.52,127.5894,125.7607,126.22,126.22,23706934.0,0.0,MSFT
93,2019-05-20,199.22,200.68,198.28,198.99,197.8326,2217366.0,0.0,MCD
94,2019-05-20,1153.0,1153.0,1138.13,1144.66,1144.66,1530126.0,0.0,GOOGL
95,2019-05-20,58.83,60.115,58.71,59.99,59.794,10899414.0,0.0,CTSH
96,2019-05-17,58.01,59.5,57.81,59.44,59.2458,8199187.0,0.0,CTSH
97,2019-05-17,186.93,190.9,186.76,189.0,189.0,32879090.0,0.0,AAPL
98,2019-05-17,128.305,130.46,127.92,128.07,128.07,25770539.0,0.0,MSFT
99,2019-05-17,221.96,222.24,208.92,211.03,211.03,17786666.0,0.0,TSLA
100,2019-05-17,184.84,187.58,184.28,185.3,185.3,10485370.0,0.0,FB
101,2019-05-17,1175.83,1186.29,1166.42,1168.78,1168.78,1268050.0,0.0,GOOGL
102,2019-05-17,198.86,200.37,198.8,199.22,198.0612,2239574.0,0.0,MCD
103,2019-05-17,134.68,135.41,133.94,134.32,134.32,2619135.0,0.0,IBM
104,2019-05-16,189.91,192.4689,188.84,190.08,190.08,33031364.0,0.0,AAPL
105,2019-05-16,1171.84,1194.16,1168.45,1184.5,1184.5,1765388.0,0.0,GOOGL
106,2019-05-16,229.49,231.0,226.5,228.33,228.33,7483273.0,0.0,TSLA
107,2019-05-16,185.05,188.575,185.05,186.99,186.99,12953111.0,0.0,FB
108,2019-05-16,58.46,58.985,58.23,58.64,58.4484,6956521.0,0.0,CTSH
109,2019-05-16,199.36,200.63,198.89,199.99,198.8267,2520899.0,0.0,MCD
110,2019-05-16,126.75,129.38,126.46,128.93,128.93,30112216.0,0.0,MSFT
111,2019-05-16,134.74,136.11,134.64,135.88,135.88,3017472.0,0.0,IBM
112,2019-05-15,229.32,232.44,225.25,231.95,231.95,7295976.0,0.0,TSLA
113,2019-05-15,57.55,58.765,57.43,58.6,58.4085,7812108.0,0.0,CTSH
114,2019-05-15,132.59,134.59,132.37,134.4,134.4,2551009.0,0.0,IBM
115,2019-05-15,186.27,191.75,186.02,190.92,190.92,26544718.0,0.0,AAPL
116,2019-05-15,124.26,126.71,123.7,126.02,126.02,24722708.0,0.46,MSFT
117,2019-05-15,1122.55,1178.3,1121.4,1170.8,1170.8,2965117.0,0.0,GOOGL
118,2019-05-15,197.66,199.73,197.5,199.07,197.9121,1898987.0,0.0,MCD
119,2019-05-15,180.42,187.28,180.02,186.27,186.27,16746904.0,0.0,FB
120,2019-05-14,229.3,234.5,228.0,232.31,232.31,7252412.0,0.0,TSLA
121,2019-05-14,1142.32,1144.87,1123.53,1124.86,1124.86,2019550.0,0.0,GOOGL
122,2019-05-14,57.12,58.3,56.97,57.75,57.5613,7946793.0,0.0,CTSH
123,2019-05-14,131.82,134.32,131.68,133.31,133.31,3280374.0,0.0,IBM
124,2019-05-14,182.52,183.49,178.1,180.73,180.73,17628142.0,0.0,FB
125,2019-05-14,123.87,125.88,123.7,124.73,124.2764,25266315.0,0.0,MSFT
126,2019-05-14,186.41,189.7,185.41,188.66,188.66,36529677.0,0.0,AAPL
127,2019-05-14,198.83,199.61,197.64,198.01,196.8583,2787732.0,0.0,MCD
128,2019-05-13,124.11,125.55,123.04,123.35,122.9014,33944923.0,0.0,MSFT
129,2019-05-13,1145.24,1151.97,1125.5,1136.59,1136.59,2281686.0,0.0,GOOGL
130,2019-05-13,232.01,232.47,224.5,227.01,227.01,10834796.0,0.0,TSLA
131,2019-05-13,58.02,58.17,56.73,56.88,56.6941,12267713.0,0.0,CTSH
132,2019-05-13,133.28,133.57,130.96,131.42,131.42,4958021.0,0.0,IBM
133,2019-05-13,198.0,199.91,197.28,199.03,197.8723,2809429.0,0.0,MCD
134,2019-05-13,183.5,185.43,180.84,181.54,181.54,16833347.0,0.0,FB
135,2019-05-13,187.71,189.48,182.85,185.72,185.72,57430623.0,0.0,AAPL
136,2019-05-10,239.75,241.99,236.02,239.52,239.52,7008336.0,0.0,TSLA
137,2019-05-10,1168.84,1176.28,1146.37,1167.64,1167.64,1582460.0,0.0,GOOGL
138,2019-05-10,58.56,59.32,58.28,59.13,58.9368,12089651.0,0.0,CTSH
139,2019-05-10,188.25,190.0,184.59,188.34,188.34,12578508.0,0.0,FB
140,2019-05-10,124.91,127.93,123.82,127.13,126.6676,30915084.0,0.0,MSFT
141,2019-05-10,134.88,135.75,132.42,135.32,135.32,3977686.0,0.0,IBM
142,2019-05-10,197.419,198.85,192.77,197.18,197.18,41208712.0,0.77,AAPL
143,2019-05-10,197.06,200.36,197.02,199.99,198.8267,2668932.0,0.0,MCD
144,2019-05-09,1162.6,1174.07,1154.64,1167.97,1167.97,1477752.0,0.0,GOOGL
145,2019-05-09,197.12,198.31,196.41,197.73,196.5799,1923655.0,0.0,MCD
146,2019-05-09,242.0,243.68,236.9434,241.98,241.98,6711382.0,0.0,TSLA
147,2019-05-09,58.27,59.275,58.005,59.1,58.9069,9168242.0,0.0,CTSH
148,2019-05-09,124.29,125.79,123.57,125.5,125.0436,27235835.0,0.0,MSFT
149,2019-05-09,134.89,135.5848,133.03,135.34,135.34,4192942.0,1.62,IBM
150,2019-05-09,187.2,189.77,186.26,188.65,188.65,12967033.0,0.0,FB
151,2019-05-09,200.4,201.68,196.66,200.72,199.9392,34908607.0,0.0,AAPL
152,2019-05-08,125.44,126.37,124.75,125.51,125.0535,28418996.0,0.0,MSFT
153,2019-05-08,246.94,250.599,244.2,244.84,244.84,6176440.0,0.0,TSLA
154,2019-05-08,1177.29,1184.27,1167.63,1170.78,1170.78,1276022.0,0.0,GOOGL
155,2019-05-08,197.71,199.09,196.75,198.03,196.8781,2040919.0,0.0,MCD
156,2019-05-08,137.77,138.7,137.13,138.0,136.3677,3818909.0,0.0,IBM
157,2019-05-08,201.9,205.34,201.75,202.9,202.1107,26339504.0,0.0,AAPL
158,2019-05-08,189.39,190.72,188.55,189.54,189.54,12505737.0,0.0,FB
159,2019-05-08,58.48,59.11,58.07,58.98,58.7873,8371150.0,0.0,CTSH
160,2019-05-07,197.96,199.62,196.73,198.04,196.8881,3072542.0,0.0,MCD
161,2019-05-07,256.8,257.21,245.1,247.06,247.06,10131408.0,0.0,TSLA
162,2019-05-07,139.15,139.51,136.19,137.64,136.012,4726771.0,0.0,IBM
163,2019-05-07,59.0,59.1,57.47,58.51,58.3188,10533169.0,0.0,CTSH
164,2019-05-07,126.46,127.18,124.22,125.52,125.0635,36017661.0,0.0,MSFT
165,2019-05-07,1185.81,1194.77,1165.0,1178.86,1178.86,1830238.0,0.0,GOOGL
166,2019-05-07,205.88,207.4175,200.825,202.86,202.0709,38763698.0,0.0,AAPL
167,2019-05-07,192.54,192.9,187.85,189.77,189.77,16253001.0,0.0,FB
168,2019-05-06,196.53,199.18,195.94,198.9,197.7431,2371253.0,0.0,MCD
169,2019-05-06,250.02,258.3499,248.5,255.34,255.34,10833943.0,0.0,TSLA
170,2019-05-06,204.29,208.84,203.5,208.48,207.669,32443113.0,0.0,AAPL
171,2019-05-06,138.3,140.69,137.9,140.38,138.7195,2793655.0,0.0,IBM
172,2019-05-06,191.24,194.28,190.55,193.88,193.88,13994932.0,0.0,FB
173,2019-05-06,1172.0,1195.43,1171.15,1193.46,1193.46,1588684.0,0.0,GOOGL
174,2019-05-06,126.39,128.56,126.11,128.15,127.6839,24239464.0,0.0,MSFT
175,2019-05-06,58.56,60.19,58.02,59.6,59.4052,10181715.0,0.0,CTSH
176,2019-05-03,1177.41,1191.4,1173.55,1189.55,1189.55,2079376.0,0.0,GOOGL
177,2019-05-03,127.36,129.43,127.25,128.9,128.4312,24911126.0,0.0,MSFT
178,2019-05-03,210.89,211.84,210.23,211.75,210.9263,20892378.0,0.0,AAPL
179,2019-05-03,194.38,196.16,193.71,195.47,195.47,14575434.0,0.0,FB
180,2019-05-03,243.86,256.61,243.49,255.03,255.03,23706771.0,0.0,TSLA
181,2019-05-03,60.09,61.5,57.7,59.25,59.0564,40551003.0,0.0,CTSH
182,2019-05-03,195.34,197.97,194.75,197.52,196.3711,2915210.0,0.0,MCD
183,2019-05-03,139.7,141.0,139.63,140.25,138.5911,2580034.0,0.0,IBM
184,2019-05-02,140.5,141.28,139.41,139.59,137.9389,3541352.0,0.0,IBM
185,2019-05-02,194.19,195.15,193.32,194.61,193.478,2417953.0,0.0,MCD
186,2019-05-02,72.19,72.97,65.0,66.61,66.3923,12472507.0,0.0,CTSH
187,2019-05-02,1172.6,1179.38,1158.33,1166.51,1166.51,2254890.0,0.0,GOOGL
188,2019-05-02,127.98,128.0,125.52,126.21,125.751,27350161.0,0.0,MSFT
189,2019-05-02,193.0,194.0,189.75,192.53,192.53,13209452.0,0.0,FB
190,2019-05-02,245.52,247.13,237.72,244.1,244.1,18159339.0,0.0,TSLA
191,2019-05-02,209.84,212.65,208.13,209.15,208.3364,31996324.0,0.0,AAPL
192,2019-05-01,140.55,141.81,140.17,140.56,138.8974,3053683.0,0.0,IBM
193,2019-05-01,1197.5,1199.25,1171.67,1173.32,1173.32,3717018.0,0.0,GOOGL
194,2019-05-01,130.53,130.65,127.7,127.88,127.4149,26821692.0,0.0,MSFT
195,2019-05-01,195.87,197.19,193.95,194.17,193.0406,4059612.0,0.0,MCD
196,2019-05-01,73.35,73.38,72.15,72.18,71.9441,3151938.0,0.0,CTSH
197,2019-05-01,238.85,240.0,231.5,234.01,234.01,10704354.0,0.0,TSLA
198,2019-05-01,209.88,215.31,209.23,210.52,209.7011,64827328.0,0.0,AAPL
199,2019-05-01,194.78,196.1769,193.01,193.03,193.03,15996646.0,0.0,FB
200,2019-04-30,72.43,73.05,72.29,72.96,72.7216,3057203.0,0.0,CTSH
201,2019-04-30,129.81,130.7,129.3947,130.6,130.125,24166503.0,0.0,MSFT
202,2019-04-30,139.11,140.44,138.68,140.27,138.6108,4638828.0,0.0,IBM
203,2019-04-30,242.06,244.21,237.0,238.69,238.69,9464628.0,0.0,TSLA
204,2019-04-30,194.19,197.39,192.28,193.4,193.4,23494689.0,0.0,FB
205,2019-04-30,1190.63,1200.98,1183.0,1198.96,1198.96,6658855.0,0.0,GOOGL
206,2019-04-30,203.06,203.4,199.11,200.67,199.8894,46534923.0,0.0,AAPL
207,2019-04-30,198.85,200.0,195.5,197.57,196.4208,6162285.0,0.0,MCD
208,2019-04-29,139.15,139.63,138.81,139.05,137.4053,2958333.0,0.0,IBM
209,2019-04-29,190.95,195.41,190.65,194.78,194.78,19641310.0,0.0,FB
210,2019-04-29,129.9,130.18,129.35,129.77,129.298,16324183.0,0.0,MSFT
211,2019-04-29,235.86,243.98,232.17,241.47,241.47,16714476.0,0.0,TSLA
212,2019-04-29,1280.51,1296.97,1271.71,1296.2,1296.2,3618362.0,0.0,GOOGL
213,2019-04-29,71.15,72.855,71.15,72.4,72.1634,3450920.0,0.0,CTSH
214,2019-04-29,197.98,198.36,195.4001,197.12,195.9734,3456076.0,0.0,MCD
215,2019-04-29,204.4,205.97,203.86,204.61,203.8141,22204716.0,0.0,AAPL
216,2019-04-26,246.5,246.68,231.13,235.14,235.14,22360709.0,0.0,TSLA
217,2019-04-26,204.9,205.0,202.12,204.3,203.5053,18649102.0,0.0,AAPL
218,2019-04-26,192.5,192.9,189.09,191.49,191.49,22075002.0,0.0,FB
219,2019-04-26,73.07,73.43,72.64,73.37,73.1302,2216254.0,0.0,CTSH
220,2019-04-26,1273.38,1278.91,1265.0,1277.42,1277.42,1361419.0,0.0,GOOGL
221,2019-04-26,198.47,198.6,196.54,197.42,196.2717,2302119.0,0.0,MCD
222,2019-04-26,139.34,139.89,138.81,139.44,137.7907,2319834.0,0.0,IBM
223,2019-04-26,129.7,130.5152,129.02,129.89,129.4176,23654933.0,0.0,MSFT
224,2019-04-25,72.72,73.11,72.3,72.93,72.6917,2459724.0,0.0,CTSH
225,2019-04-25,206.83,207.76,205.12,205.28,204.4815,18543206.0,0.0,AAPL
226,2019-04-25,196.98,198.48,192.12,193.26,193.26,54148789.0,0.0,FB
227,2019-04-25,139.7,139.7482,137.71,138.63,136.9902,2910113.0,0.0,IBM
228,2019-04-25,255.0,259.0,246.07,247.63,247.63,21849393.0,0.0,TSLA
229,2019-04-25,1270.3,1272.8,1258.0,1267.34,1267.34,1567161.0,0.0,GOOGL
230,2019-04-25,130.06,131.37,128.83,129.15,128.6803,38033892.0,0.0,MSFT
231,2019-04-25,196.49,198.02,195.62,197.93,196.7787,2040998.0,0.0,MCD
232,2019-04-24,72.98,73.5,72.09,72.67,72.4325,3045795.0,0.0,CTSH
233,2019-04-24,184.49,185.14,181.65,182.58,182.58,37289871.0,0.0,FB
234,2019-04-24,195.57,198.26,195.34,197.63,196.4805,3070150.0,0.0,MCD
235,2019-04-24,125.79,125.85,124.52,125.01,124.5553,31256980.0,0.0,MSFT
236,2019-04-24,140.6,141.31,139.78,139.95,138.2946,2774867.0,0.0,IBM
237,2019-04-24,207.36,208.48,207.05,207.16,206.3542,17540609.0,0.0,AAPL
238,2019-04-24,263.85,265.32,258.0,258.66,258.66,10727454.0,0.0,TSLA
239,2019-04-24,1270.59,1274.0,1259.81,1260.05,1260.05,1169797.0,0.0,GOOGL
240,2019-04-23,124.1,125.58,123.83,125.44,124.9838,24025521.0,0.0,MSFT
241,2019-04-23,71.77,73.05,71.545,72.85,72.6119,6282901.0,0.0,CTSH
242,2019-04-23,204.43,207.75,203.9,207.48,206.6729,23322991.0,0.0,AAPL
243,2019-04-23,194.31,195.95,194.12,195.26,194.1243,2192975.0,0.0,MCD
244,2019-04-23,260.15,265.6,255.75,263.9,263.9,10943859.0,0.0,TSLA
245,2019-04-23,182.74,184.22,181.48,183.78,183.78,19954814.0,0.0,FB
246,2019-04-23,139.15,140.92,138.9399,140.44,138.7788,4462240.0,0.0,IBM
247,2019-04-23,1256.64,1274.43,1251.97,1270.59,1270.59,1593449.0,0.0,GOOGL
248,2019-04-22,269.0,269.68,262.48,262.75,262.75,12147141.0,0.0,TSLA
249,2019-04-22,1236.67,1254.34,1233.37,1253.76,1253.76,954419.0,0.0,GOOGL
250,2019-04-22,194.0,194.73,193.3799,193.92,192.792,1738426.0,0.0,MCD
251,2019-04-22,202.83,204.94,202.34,204.53,203.7344,19439545.0,0.0,AAPL
252,2019-04-22,139.42,140.56,138.48,138.89,137.2472,4494333.0,0.0,IBM
253,2019-04-22,178.25,181.665,178.25,181.44,181.44,13389889.0,0.0,FB
254,2019-04-22,122.62,124.0,122.57,123.76,123.3099,15648724.0,0.0,MSFT
255,2019-04-22,70.95,71.54,70.37,71.48,71.2464,2046252.0,0.0,CTSH
256,2019-04-18,139.0,140.49,138.7,140.33,138.6701,4960015.0,0.0,IBM
257,2019-04-18,271.23,274.84,269.75,273.26,273.26,5876325.0,0.0,TSLA
258,2019-04-18,178.8,178.88,177.34,178.28,178.28,11655608.0,0.0,FB
259,2019-04-18,122.19,123.52,121.3018,123.37,122.9213,27990998.0,0.0,MSFT
260,2019-04-18,203.12,204.15,202.52,203.86,203.067,24195766.0,0.0,AAPL
261,2019-04-18,191.77,195.0,191.66,194.91,193.7763,2918415.0,0.0,MCD
262,2019-04-18,72.27,72.27,70.555,71.34,71.1069,5469565.0,0.0,CTSH
263,2019-04-18,1245.0,1245.94,1239.41,1241.47,1241.47,1237788.0,0.0,GOOGL
264,2019-04-17,192.0,192.35,191.37,191.61,190.4955,1875019.0,0.0,MCD
265,2019-04-17,137.37,141.98,136.26,139.11,137.4646,12525693.0,0.0,IBM
266,2019-04-17,121.24,121.85,120.54,121.77,121.3271,19300938.0,0.0,MSFT
267,2019-04-17,179.6,180.74,178.36,178.78,178.78,9973732.0,0.0,FB
268,2019-04-17,72.17,72.43,71.75,72.15,71.9142,3025446.0,0.0,CTSH
269,2019-04-17,1237.0,1245.1,1232.9,1240.14,1240.14,1518286.0,0.0,GOOGL
270,2019-04-17,199.54,203.38,198.61,203.13,202.3399,28906780.0,0.0,AAPL
271,2019-04-17,274.75,274.79,268.535,271.23,271.23,5126468.0,0.0,TSLA
272,2019-04-16,199.46,201.37,198.56,199.25,198.4749,25696385.0,0.0,AAPL
273,2019-04-16,144.4,145.39,144.02,145.14,143.4232,6301671.0,0.0,IBM
274,2019-04-16,1230.0,1235.98,1225.04,1231.91,1231.91,1131099.0,0.0,GOOGL
275,2019-04-16,73.0,73.174,71.58,71.9,71.665,4399497.0,0.0,CTSH
276,2019-04-16,192.5,193.07,191.39,191.7,190.585,1559227.0,0.0,MCD
277,2019-04-16,179.0,180.17,178.3,178.87,178.87,11215193.0,0.0,FB
278,2019-04-16,121.64,121.65,120.1,120.77,120.3308,14071787.0,0.0,MSFT
279,2019-04-16,265.75,275.0,264.72,273.36,273.36,7272930.0,0.0,TSLA
280,2019-04-15,120.94,121.58,120.57,121.05,120.6097,15792572.0,0.0,MSFT
281,2019-04-15,74.44,74.582,73.76,74.32,74.0771,1690423.0,0.0,CTSH
282,2019-04-15,144.4,144.4597,143.27,143.9,142.1979,3603158.0,0.0,IBM
283,2019-04-15,178.5,180.5,176.87,179.65,179.65,10834762.0,0.0,FB
284,2019-04-15,198.58,199.85,198.01,199.23,198.455,17536646.0,0.0,AAPL
285,2019-04-15,191.77,192.35,190.85,191.85,190.7341,1973531.0,0.0,MCD
286,2019-04-15,1224.09,1229.3,1214.56,1226.53,1226.53,1189974.0,0.0,GOOGL
287,2019-04-15,268.63,268.88,258.63,266.38,266.38,10038579.0,0.0,TSLA
288,2019-04-12,178.0,179.63,177.95,179.1,179.1,12329812.0,0.0,FB
289,2019-04-12,270.22,271.95,266.83,267.7,267.7,6745974.0,0.0,TSLA
290,2019-04-12,199.2,200.14,196.21,198.87,198.0964,27760668.0,0.0,AAPL
291,2019-04-12,120.64,120.98,120.37,120.95,120.5101,19745143.0,0.0,MSFT
292,2019-04-12,144.26,144.44,143.7,144.35,142.6426,2898899.0,0.0,IBM
293,2019-04-12,189.59,192.28,189.57,191.6,190.4855,3238816.0,0.0,MCD
294,2019-04-12,74.41,74.5,73.5542,74.29,74.0472,2499775.0,0.0,CTSH
295,2019-04-12,1215.62,1223.05,1213.29,1222.73,1222.73,1215610.0,0.0,GOOGL
296,2019-04-11,143.8,144.11,143.03,143.78,142.0793,2941985.0,0.0,IBM
297,2019-04-11,1208.9,1212.74,1204.54,1209.59,1209.59,849947.0,0.0,GOOGL
298,2019-04-11,268.3,270.5,265.6,268.42,268.42,9835927.0,0.0,TSLA
299,2019-04-11,178.24,178.4,177.0,177.51,177.51,8070967.0,0.0,FB
300,2019-04-11,120.54,120.85,119.92,120.33,119.8924,14209121.0,0.0,MSFT
301,2019-04-11,74.67,74.78,74.07,74.19,73.9475,2018576.0,0.0,CTSH
302,2019-04-11,200.85,201.0,198.4431,198.95,198.1761,20900808.0,0.0,AAPL
303,2019-04-11,189.28,189.4799,188.05,188.88,187.7814,1740357.0,0.0,MCD
304,2019-04-10,74.45,74.765,74.31,74.6,74.3562,1554248.0,0.0,CTSH
305,2019-04-10,178.18,178.79,176.54,177.82,177.82,11701479.0,0.0,FB
306,2019-04-10,190.56,191.3,188.76,189.22,188.1194,2406813.0,0.0,MCD
307,2019-04-10,276.74,278.38,272.8925,276.06,276.06,7061314.0,0.0,TSLA
308,2019-04-10,119.76,120.35,119.54,120.19,119.7529,16477169.0,0.0,MSFT
309,2019-04-10,198.68,200.74,198.18,200.62,199.8396,21695288.0,0.0,AAPL
310,2019-04-10,1205.09,1208.94,1200.66,1206.45,1206.45,775456.0,0.0,GOOGL
